Date_start,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day,Weekday,Weekend,Night,Holiday,Academic_Break,Christmas_Break,HDD_Daily,CDD_Daily,Power_kW-1,Sin_Hour,Cos_Hour,Temp_HR_Interaction
2019-01-01 00:00:00,43.537,10.635833333333332,62.68416666666667,0.0,0.0,1031.0,2.54325,0.0,0.0,1,0,1,1,0,0,4.473263888888889,0.0,,0.0,1.0,666.6983493055556
2019-01-01 01:00:00,43.221,10.3775,62.836666666666666,0.0,0.0,1031.0,1.7286666666666666,0.0,0.0,1,0,1,1,0,0,4.473263888888889,0.0,43.537,0.25881904510252074,0.9659258262890683,652.0875083333333
2019-01-01 02:00:00,43.231,10.260833333333332,61.72,0.0,0.0,1031.0833333333333,2.67475,0.0,0.0,1,0,1,1,0,0,4.473263888888889,0.0,43.221,0.49999999999999994,0.8660254037844387,633.2986333333332
2019-01-01 03:00:00,43.434,9.666666666666666,63.89333333333334,0.0,0.0,1031.0833333333333,2.44425,0.0,0.0,1,0,1,1,0,0,4.473263888888889,0.0,43.231,0.7071067811865476,0.7071067811865476,617.6355555555556
2019-01-01 04:00:00,42.527,8.640833333333333,68.03416666666668,0.0,0.0,1031.0,3.0563333333333333,0.0,0.0,1,0,1,1,0,0,4.473263888888889,0.0,43.434,0.8660254037844386,0.5000000000000001,587.8718951388889
2019-01-01 05:00:00,42.7,9.093333333333334,63.193333333333335,0.0,0.0,1031.0,2.426416666666667,0.0,0.0,1,0,1,1,0,0,4.473263888888889,0.0,42.527,0.9659258262890683,0.25881904510252074,574.6380444444445
2019-01-01 06:00:00,44.927,8.3925,67.45666666666666,0.0,0.0,1031.4166666666667,2.46775,0.0,0.0,1,0,0,1,0,0,4.473263888888889,0.0,42.7,1.0,6.123233995736766e-17,566.130075
2019-01-01 07:00:00,61.382,7.697500000000001,70.29833333333333,0.0,0.0,1032.0,3.4028333333333336,0.0,0.0,1,0,0,1,0,0,4.473263888888889,0.0,44.927,0.9659258262890683,-0.25881904510252063,541.1214208333333
2019-01-01 08:00:00,77.058,7.696666666666666,70.61999999999999,0.0,0.0,1033.0,66.3175,0.0,0.0,1,0,0,1,0,0,4.473263888888889,0.0,61.382,0.8660254037844387,-0.4999999999999998,543.5385999999999
2019-01-01 09:00:00,77.821,8.685,63.055,0.0,0.0,1033.0833333333333,216.0666666666667,0.0,0.0,1,0,0,1,0,0,4.473263888888889,0.0,77.058,0.7071067811865476,-0.7071067811865475,547.6326750000001
2019-01-01 10:00:00,77.499,9.961666666666668,58.75833333333333,0.0,0.0,1033.5833333333333,349.31666666666666,0.0,0.0,1,0,0,1,0,0,4.473263888888889,0.0,77.821,0.49999999999999994,-0.8660254037844387,585.3309305555556
2019-01-01 11:00:00,77.855,11.290833333333332,53.24666666666667,0.0,0.0,1033.0,441.98333333333335,0.0,0.0,1,0,0,1,0,0,4.473263888888889,0.0,77.499,0.258819045102521,-0.9659258262890682,601.1992388888889
2019-01-01 12:00:00,77.774,12.480833333333337,48.16833333333333,0.0,0.0,1032.3333333333333,481.325,0.0,0.0,1,0,0,1,0,0,4.473263888888889,0.0,77.855,1.2246467991473532e-16,-1.0,601.1809402777778
2019-01-01 13:00:00,78.399,14.080833333333333,42.3475,0.0,0.0,1031.75,463.56666666666666,0.0,0.0,1,0,0,1,0,0,4.473263888888889,0.0,77.774,-0.2588190451025208,-0.9659258262890683,596.2880895833332
2019-01-01 14:00:00,78.497,15.055,38.46333333333333,0.0,0.0,1031.0,388.4333333333333,0.0,0.0,1,0,0,1,0,0,4.473263888888889,0.0,78.399,-0.4999999999999997,-0.8660254037844388,579.0654833333333
2019-01-01 15:00:00,78.717,15.814166666666669,36.73083333333333,0.0,0.0,1031.5,265.3333333333333,0.0,0.0,1,0,0,1,0,0,4.473263888888889,0.0,78.497,-0.7071067811865471,-0.7071067811865479,580.867520138889
2019-01-01 16:00:00,80.069,15.722500000000002,34.208333333333336,0.0,0.0,1032.0,116.13,0.0,0.0,1,0,0,1,0,0,4.473263888888889,0.0,78.717,-0.8660254037844385,-0.5000000000000004,537.8405208333335
2019-01-01 17:00:00,82.683,14.49,35.6375,0.0,0.0,1032.0,7.204833333333333,0.0,0.0,1,0,0,1,0,0,4.473263888888889,0.0,80.069,-0.9659258262890683,-0.25881904510252063,516.387375
